FID;C_Nus;Coord_X;Coord_Y
5860;N06871N;428356.276;4582968.963
5861;N06872O;428320.042;4583008.291
5862;N06873P;428276.766;4583062.133
5863;N06874Q;428218.921;4583133.215
5864;N06875R;428526.285;4583100.289
5865;N06876S;428475.247;4583155.123
5866;N06877T;428429.003;4583204.461
5867;N06878U;428366.532;4583270.323
5868;N06879V;428588.991;4583269.354
5869;N06880O;428497.16;4583268.244
5870;N06881P;428434.306;4583332.903
5871;N06882Q;428379.344;4583390.591
5872;N06883R;428299.718;4583342.604
5873;N06884S;428287.037;4583196.101
5874;N06885T;428225.936;4583259.931
5875;N06886U;428191.591;4583300.13
5876;N06887V;428142.512;4583341.813
5877;N06888W;428548.126;4583315.655
5878;N06889X;428561.961;4583451.55
5879;N06890Q;428488.871;4583383.536
5880;N06891R;428439.103;4583440.329
5881;N06892S;428157.753;4583204.816
5882;N06893T;428100.274;4583280.044
5883;N06894U;428456.604;4582741.71
5884;N06897X;428240.755;4582688.834
5885;N06898Y;428128.512;4582788.085
5886;N06899Z;428214.615;4582817.332
5887;N06900B;427989.308;4582742.857
5888;N06901C;427946.151;4582877.226
5889;N06902D;428034.97;4582887.632
5890;N06903E;427977.479;4582908.211
5891;N06906H;428266.235;4582928.401
5892;N06907I;428153.295;4583065.173
5893;N06908J;428098.455;4583128.885
5894;N06909K;427966.351;4582932.308
5895;N06910D;428059.789;4583073.624
5896;N06911E;428113.291;4583152.402
5897;N06912F;427699.711;4582837.532
5898;N06913G;427820.678;4582876.617
5899;N06914H;427906.965;4582904.396
5900;N06915I;427668.717;4582935.449
5901;N06916J;427790.558;4582972.15
5902;N06917K;427725.299;4583063.763
5903;N06918L;427692.459;4583110.414
5904;N06919M;427673.289;4583136.489
5905;N06920F;427916.682;4582934.454
5906;N06921G;427878.212;4582999.422
5907;N06922H;427812.137;4583113.993
5908;N06923I;427770.613;4583187.021
5909;N06924J;427721.318;4583276.063
5910;N06925K;427891.292;4583114.768
5911;N06926L;427892.075;4583186.187
5912;N06927M;427892.411;4583275.109
5913;N06928N;427998.66;4583113.216
5914;N06929O;428001.011;4583185.41
5915;N06930H;428002.478;4583274.614
5916;N06931I;428098.974;4583183.856
5917;N06932J;427588.299;4583087.52
5918;N06933K;427640.45;4583015.638
5919;N06934L;427613.074;4583044.129
5920;N06935M;427605.632;4583229.794
5921;N06937O;427529.662;4583167.294
5922;N06938P;427656.471;4583275.968
5923;N06939Q;427424.515;4582801.998
5924;N06940J;427488.482;4582856.406
5925;N06941K;427542.592;4582917.06
5926;N06942L;427588.361;4582978.05
5927;N06943M;427511.409;4583278.317
5928;N06944N;427780.933;4583276.169
5929;N06945O;427422.932;4583278.938
5930;N06946P;427284.281;4583281.389
5931;N06949S;427748.825;4582669.914
5932;N06950L;427453.791;4582903.989
5933;N06951M;427401.037;4582979.79
5934;N06952N;427366.87;4583027.823
5935;N06953O;427278.66;4583152.932
5936;N06954P;427210.747;4583248.309
5937;N06955Q;427514.434;4582955.239
5938;N06956R;427469.218;4583019.519
5939;N06957S;427427.07;4583078.746
5940;N06958T;427337.872;4583204.284
5941;N06959U;427568.976;4583003.465
5942;N06960N;427532.008;4583055.324
5943;N06961O;427482.018;4583125.604
5944;N06962P;427391.263;4583250.443
5945;N06963Q;427204.698;4583090.123
5946;N06964R;427290.265;4582766.801
5947;N06965S;427391.626;4582850.537
5948;N06966T;427437.101;4582889.662
5949;N06967U;427331.161;4582940.069
5950;N06969W;427303.409;4582971.482
5951;N06970P;427243.409;4583043.928
5952;N06971Q;427210.836;4582895.557
5953;N06972R;427193.598;4582881.004
5954;N06973S;427250.165;4582814.583
5955;N06974T;428227.621;4583423.607
5956;N06975U;428183.863;4583473.809
5957;N06976V;428088.469;4583579.336
5958;N06977W;428290.396;4583480.023
5959;N06978X;428240.418;4583529.268
5960;N06979Y;428353.024;4583535.309
5961;N06980R;428169.685;4583373.238
5962;N06981S;428397.611;4583486.328
5963;N06982T;428384.7;4583564.644
5964;N06983U;428151.054;4583440.951
5965;N06984V;428152.553;4583391.544
5966;N06985W;428515.533;4583502.972
5967;N06986X;428619.743;4583591.429
5968;N06987Y;428121.694;4583363.404
5969;N06988Z;427670.874;4583365.9
5970;N06989A;427620.747;4583450.564
5971;N06990T;427780.367;4583363.294
5972;N06991U;427780.702;4583440.116
5973;N06992V;427781.289;4583517.886
5974;N06993W;427892.496;4583363.798
5975;N06994X;427892.349;4583440.659
5976;N06995Y;427892.614;4583516.724
5977;N06996Z;427893.237;4583595.055
5978;N06997A;428003.516;4583362.766
5979;N06998B;428004.106;4583439.627
5980;N06999C;428004.139;4583531.786
5981;N07000E;427675.236;4583518.467
5982;N07001F;427537.059;4583325.194
5983;N07002G;427583.834;4583516.726
5984;N07003H;427552.84;4583569.204
5985;N07004I;427515.866;4583355.385
5986;N07005J;427456.102;4583440.699
5987;N07006K;427418.735;4583491.399
5988;N07007L;427397.305;4583520.591
5989;N07008M;427380.781;4583543.828
5990;N07009N;427368.571;4583372.808
5991;N07010G;427314.373;4583447.908
5992;N07011H;427247.986;4583538.883
5993;N07012I;427282.72;4583307.762
5994;N07013J;427220.675;4583369.918
5995;N07014K;427263.656;4583308.287
5996;N07015L;427261.43;4583281.39
5997;N07016M;427193.756;4583281.68
5998;N07017N;427100.802;4582871.849
5999;N07018O;427030.214;4582942.506
6000;N07019P;426954.613;4583021.127
6001;N07020I;426970;4582778.278
6002;N07021J;426939.51;4582873.963
6003;N07022K;426905.538;4582981.249
6004;N07023L;427157.883;4582921.513
6005;N07024M;426855.335;4582706.305
6006;N07025N;426833.298;4582807.124
6007;N07026O;426813.16;4582908.64
6008;N07027P;426816.713;4582681.703
6009;N07028Q;427081.77;4582850.946
6010;N07029R;426720.206;4582740.398
6011;N07030K;426759.491;4582763.817
6012;N07031L;426709.537;4582838.239
6013;N07032M;426616.007;4582975.028
6014;N07033N;426765.973;4582669.98
6015;N07034O;426543.325;4582725.558
6016;N07035P;426759.967;4582872.179
6017;N07036Q;426902.975;4583058.476
6018;N07037R;426583.06;4582659.984
6019;N07038S;426521.366;4582908.076
6020;N07039T;426509.736;4583003.12
6021;N07040M;426505.335;4583119.885
6022;N07041N;426504.431;4583172.807
6023;N07042O;426501.624;4583203.876
6024;N07043P;426663.042;4583008.295
6025;N07044Q;426611.753;4583075.957
6026;N07045R;426556.471;4583153.959
6027;N07046S;426452.715;4582872.62
6028;N07047T;426730.684;4583056.318
6029;N07048U;426864.555;4583063.768
6030;N07049V;426780.17;4582991.919
6031;N07050O;426582.616;4583253.798
6032;N07051P;426595.233;4583236.833
6033;N07052Q;426621.544;4583199.044
6034;N07053R;426640.869;4583183.194
6035;N07054S;426677.985;4583123.995
6036;N07055T;426767.388;4583189.445
6037;N07056U;426756.488;4583200.698
6038;N07057V;426861.708;4583090.62
6039;N07058W;426805.646;4583146.32
6040;N07059X;426791.15;4583224.067
6041;N07060Q;426827.469;4583161.642
6042;N07061R;426861.346;4583185.288
6043;N07062S;426877.344;4583196.904
6044;N07063T;426909.108;4583127.534
6045;N07064U;426924.767;4583139.246
6046;N07065V;426925.387;4583108.19
6047;N07066W;426229.787;4583305.991
6048;N07067X;426150.748;4583423.45
6049;N07068Y;426040.319;4583461.349
6050;N07069Z;425941.499;4583458.922
6051;N07070S;427118.283;4583015.871
6052;N07071T;427177.439;4583067.446
6053;N07072U;427033.191;4583097.755
6054;N07073V;426977.347;4583161.496
6055;N07074W;427084.902;4583139.296
6056;N07075X;427029.473;4583203.411
6057;N07076Y;427146.443;4583159.147
6058;N07077Z;427110.02;4583198.927
6059;N07078A;427073.52;4583241.943
6060;N07079B;427115.596;4583165.56
6061;N07080U;427142.93;4583189.688
6062;N07081V;427106.263;4583283.272
6063;N07082W;426945.728;4583330.369
6064;N07083X;426892.195;4583383.262
6065;N07084Y;426789.223;4583486.601
6066;N07085Z;427040.533;4583399.859
6067;N07086A;427148.062;4583471.484
6068;N07087B;426978.871;4583445.525
6069;N07088C;427104.777;4583531.145
6070;N07089D;426999.451;4583457.404
6071;N07090W;426918.349;4583568.929
6072;N07091X;426704.236;4583256.235
6073;N07092Y;426662.361;4583304.898
6074;N07093Z;426636.48;4583337.198
6075;N07094A;426626.482;4583389.908
6076;N07095B;426618.267;4583425.176
6077;N07096C;426612;4583439.717
6078;N07097D;426596.323;4583468.089
6079;N07098E;426575.401;4583500.264
6080;N07099F;426860.054;4583271.232
6081;N07100H;426816.905;4583334.018
6082;N07101I;426782.526;4583384.301
6083;N07102J;426764.291;4583410.724
6084;N07104L;426704.976;4583377.435
6085;N07105M;426736.381;4583355.542
6086;N07106N;426851.329;4583357.239
6087;N07107O;426723.294;4583344.945
6088;N07108P;426753.974;4583291.733
6089;N07109Q;426775.523;4583252.988
6090;N07110J;426541.051;4583143.638
6091;N07111K;426516.159;4583179.497
6092;N07112L;426623.177;4583278.907
6093;N07113M;426535.643;4583222.401
6094;N07115O;426481.215;4583298.369
6095;N07116P;426449.526;4583340.43
6096;N07117Q;426424.969;4583370.248
6097;N07118R;426401.995;4583437.732
6098;N07119S;426525.337;4583328.991
6099;N07120L;426470.601;4583400.694
6100;N07121M;426436.304;4583464.457
6101;N07122N;426464.198;4583426.757
6102;N07123O;426566.452;4583355.247
6103;N07124P;426513.152;4583428.962
6104;N07125Q;426504.328;4583439.461
6105;N07126R;426469.772;4583487.094
6106;N07127S;426525.782;4583456.346
6107;N07128T;426548.166;4583450.601
6108;N07129U;426562.854;4583430.047
6109;N07130N;426532.939;4583474.969
6110;N07131O;426456.976;4583537.405
6111;N07132P;426412.917;4583514.414
6112;N07133Q;426679.505;4583414.468
6113;N07134R;426654.487;4583452.726
6114;N07135S;426707.985;4583493.997
6115;N07136T;426752.783;4583534.277
6116;N07137U;426601.678;4583552.455
6117;N07138V;426564.96;4583532.367
6118;N07139W;426437.34;4583535.559
6119;N07140P;426355.028;4583492.079
6120;N07141Q;425883.603;4583252.78
6121;N07142R;425943.432;4583353.199
6122;N07143S;425933.229;4583526.488
6123;N07144T;426068.812;4583354.643
6124;N07145U;426080.062;4583371.558
6125;N07146V;426115.344;4583263.111
6126;N07147W;426093.391;4583337.61
6127;N07148X;425998.468;4583255.724
6128;N07149Y;426075.737;4583340.924
6129;N07150R;426100.521;4583369.082
6130;N07151S;426325.305;4583374.182
6131;N07152T;426317.925;4583133.955
6132;N07153U;426292.063;4583186.13
6133;N07154V;426172.146;4583163.976
6134;N07155W;426222.734;4583213.448
6135;N07156X;426422.611;4583243.695
6136;N07157Y;426418.458;4583306.554
6137;N07159A;426602.682;4582632.752
6138;N07160T;427204.83;4583599.368
6139;N07161U;427138.116;4583691.447
6140;N07162V;427075.711;4583777.163
6141;N07163W;427016.937;4583856.782
6142;N07164X;427075.784;4583572.681
6143;N07165Y;427015.968;4583654.846
6144;N07166Z;426980.015;4583705.221
6145;N07167A;426919.734;4583788.479
6146;N07168B;426875.404;4583629.244
6147;N07169C;426815.135;4583711.898
6148;N07170V;427163.886;4583842.236
6149;N07171W;427288.91;4583933.186
6150;N07172X;427232.499;4583747.4
6151;N07173Y;427107.281;4583922.096
6152;N07174Z;426724.125;4583644.349
6153;N07175A;427229.859;4584013.796
6154;N07176B;427045.994;4584006.824
6155;N07177C;426977.248;4584101.639
6156;N07178D;426924.281;4584176.283
6157;N07179E;426886.883;4584229.627
6158;N07180X;426952.579;4583946.324
6159;N07181Y;426889.029;4584036.524
6160;N07182Z;426832.564;4584113.276
6161;N07183A;426802.549;4584156.062
6162;N07184B;426749.722;4584229.035
6163;N07185C;426859.643;4583887.074
6164;N07186D;426805.255;4583975.381
6165;N07187E;426761.581;4584048.299
6166;N07188F;426741.762;4583813.789
6167;N07189G;426688.624;4583888.366
6168;N07190Z;427112.55;4584052.008
6169;N07191A;427040.344;4584150.218
6170;N07192B;426468.834;4583647.939
6171;N07193C;426506.36;4583669.01
6172;N07194D;426563.853;4583701.847
6173;N07195E;426644.034;4583751.967
6174;N07197G;426616.377;4583563.564
6175;N07198H;426562.636;4583614.293
6176;N07200K;426539.413;4583560.473
6177;N07201L;426523.159;4583579.082
6178;N07202M;426446.199;4583684.243
6179;N07203N;426438.74;4583716.118
6180;N07204O;426387.179;4583775.505
6181;N07206Q;426456.583;4583718.651
6182;N07208S;426379.161;4583591.49
6183;N07209T;426340.165;4583660.56
6184;N07211N;426951.794;4584275.226
6185;N07212O;426908.412;4584333.842
6186;N07213P;426831.086;4584439.304
6187;N07214Q;426773.102;4584519.993
6188;N07215R;426798.95;4584089.847
6189;N07216S;427096.376;4584378.182
6190;N07217T;427147.244;4584413.576
6191;N07218U;426843.379;4584291.491
6192;N07219V;426977.291;4584382.098
6193;N07220O;427057.539;4584434.786
6194;N07221P;427103.967;4584466.445
6195;N07222Q;426923.739;4584507.296
6196;N07223R;427179.058;4584332.726
6197;N07224S;426672.959;4584337.999
6198;N07225T;426978.72;4584545.281
6199;N07226U;426934.141;4584678.576
6200;N07227V;427235.137;4584524.172
6201;N07228W;426885.16;4584622.464
6202;N07229X;427125.258;4584628.777
6203;N07230Q;427294.733;4583662.565
6204;N07231R;427442.347;4583763.373
6205;N07232S;427338.114;4583601.259
6206;N07233T;427479.252;4583697.864
6207;N07234U;427521.69;4583624.187
6208;N07235V;427398.909;4583840.858
6209;N07236W;427507.166;4583902.426
6210;N07237X;427559.967;4583932.05
6211;N07238Y;427461.365;4583730.55
6212;N07239Z;427429.71;4583786.62
6213;N07240S;427367.4;4583895.8
6214;N07241T;427329.928;4583961.589
6215;N07242U;427661.412;4583632.069
6216;N07243V;427749.276;4583702.139
6217;N07244W;427627.64;4583688.552
6218;N07245X;427706.064;4583752.503
6219;N07246Y;427544.998;4583709.201
6220;N07247Z;427598.115;4583740.961
6221;N07248A;427669.224;4583796.964
6222;N07249B;427568.875;4583792.24
6223;N07250U;427629.12;4583846.778
6224;N07251V;427600.073;4583881.954
6225;N07252W;427538.777;4583847.328
6226;N07253X;427705.69;4583556.848
6227;N07254Y;427476.609;4583955.943
6228;N07255Z;427797.68;4583661.548
6229;N07256A;427893.638;4583670.772
6230;N07257B;427971.633;4583690.031
6231;N07258C;427742.042;4583594.556
6232;N07259D;427781.089;4583595.072
6233;N07260W;428003.977;4583595.447
6234;N07261X;427860.272;4583733.931
6235;N07262Y;427728.729;4583727.185
6236;N07263Z;427521.14;4583980.034
6237;N07264A;427897.669;4583780.978
6238;N07265B;428016.96;4583641.986
6239;N07266C;427808.837;4583794.816
6240;N07267D;427759.381;4583855.886
6241;N07268E;427711.352;4583912.159
6242;N07269F;427654.385;4583982.94
6243;N07270Y;427614.427;4584030.918
6244;N07271Z;427538.618;4584123.645
6245;N07272A;427980.393;4584049.785
6246;N07273B;427957.912;4584016.479
6247;N07274C;427881.392;4583904.311
6248;N07275D;427843.824;4583846.265
6249;N07276E;427800.861;4583899.133
6250;N07277F;427801.68;4583916.552
6251;N07278G;427787.424;4583916.2
6252;N07279H;427788.981;4583897.848
6253;N07280A;427833.295;4583963.041
6254;N07281B;427695.322;4584027.495
6255;N07282C;428155.521;4583614.97
6256;N07283D;428078.335;4583696.248
6257;N07284E;428022.119;4583752.481
6258;N07285F;427940.055;4583832.366
6259;N07286G;428241.776;4583661.977
6260;N07287H;428283.473;4583685.376
6261;N07288I;428323.36;4583704.782
6262;N07289J;428450.791;4583782.54
6263;N07290C;428305.65;4583590.27
6264;N07291D;428355.048;4583637.693
6265;N07292E;428611.754;4583747.571
6266;N07293F;428580.402;4583715.732
6267;N07294G;428536.153;4583683.07
6268;N07295H;428299.183;4583761.877
6269;N07296I;428272.503;4583807.377
6270;N07298K;428258.035;4583739.499
6271;N07299L;428392.178;4583816.434
6272;N07300N;428312.259;4583868.596
6273;N07301O;428107.262;4583969.879
6274;N07302P;428356.793;4583891.698
6275;N07303Q;428122.168;4583740.182
6276;N07304R;428520.778;4583814.938
6277;N07305S;428482.332;4583831.138
6278;N07306T;428298.886;4583947.217
6279;N07307U;428176.448;4584009.063
6280;N07308V;428662.896;4583935.374
6281;N07309W;428598.329;4583887.642
6282;N07310P;428574.12;4583864.781
6283;N07311Q;428598.986;4583993.33
6284;N07312R;428555.697;4583944.709
6285;N07313S;428532.768;4583907.808
6286;N07314T;428516.559;4583885.206
6287;N07315U;428493.429;4583848.427
6288;N07316V;428400.42;4583934.148
6289;N07317W;428429.963;4583966.076
6290;N07318X;428362.79;4584005.022
6291;N07319Y;428320.532;4584021.487
6292;N07320R;428250.595;4584047.737
6293;N07321S;428327.229;4584077.705
6294;N07322T;428571.899;4584139.279
6295;N07323U;428522.543;4584064.176
6296;N07324V;428477.561;4584019.487
6297;N07325W;428666.362;4583772.383
6298;N07326X;428583.253;4584007.642
6299;N07327Y;428488.277;4584096.182
6300;N07328Z;428464.916;4584118.531
6301;N07329A;428378.255;4584094.706
6302;N07330T;428065.142;4583942.269
6303;N07331U;428139.968;4583989.568
6304;N07332V;428088.002;4584079.973
6305;N07333W;428039.215;4584179.235
6306;N07334X;427981.777;4584328.934
6307;N07335Y;428154.05;4584084.532
6308;N07336Z;428110.318;4584102.479
6309;N07337A;428102.853;4584276.359
6310;N07338B;428100.44;4584356.83
6311;N07339C;428106.859;4584142.627
6312;N07340V;428152.551;4584157.559
6313;N07342X;428096.513;4584544.15
6314;N07343Y;427936.69;4584451.376
6315;N07344Z;427795.069;4584180.387
6316;N07345A;427855.079;4584263.903
6317;N07346B;427933.889;4584304.941
6318;N07347C;428188.214;4584377.571
6319;N07348D;428183.775;4584545.743
6320;N07349E;428008.211;4584140.154
6321;N07350X;427973.476;4584154.933
6322;N07351Y;428007.126;4584167.731
6323;N07352Z;428022.55;4584020.465
6324;N07353A;428046.793;4584055.274
6325;N07354B;428051.69;4584000.971
6326;N07355C;428026.945;4583969.207
6327;N07356D;427956.799;4584066.775
6328;N07357E;427932.997;4584084.025
6329;N07358F;427951.682;4584112.369
6330;N07359G;427977.066;4584094.42
6331;N07360Z;427898.073;4584057.439
6332;N07361A;427866.172;4584012.22
6333;N07362B;427779.721;4584123.372
6334;N07363C;427817.134;4584164.974
6335;N07364D;427738.78;4584078.845
6336;N07365E;427655.081;4584076.179
6337;N07366F;427696.555;4584129.637
6338;N07367G;427600.773;4584198.958
6339;N07368H;428088.326;4583841.376
6340;N07369I;428404.484;4584172.712
6341;N07370B;428456.84;4584254.164
6342;N07371C;428466.593;4584357.188
6343;N07372D;428649.186;4584387.128
6344;N07373E;428603.556;4584336.611
6345;N07374F;428433.914;4584145.893
6346;N07375G;428523.296;4584182.665
6347;N07376H;428586.034;4584252.473
6348;N07377I;428634.421;4584307.236
6349;N07378J;428645.678;4584071.834
6350;N07379K;428606.416;4584144.927
6351;N07380D;428683.748;4584152.224
6352;N07381E;428321.971;4584239.172
